"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x15","x16","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x52","x53","x54","x55","x56","x57","x58","x59","x60","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","y"
"1",-5.51311052076918,-14.5914150425627,45.5742251043945,0.771163981219456,-13.8433272380737,-14.2898636341675,3.02236759091158,4.64326419112222,-20.331842761217,35.8385411118304,-5.55772407825914,0.505721408209909,-4.63977117303975,-6.86728895866177,0.815351991945854,0.479695721725247,-5.82975331652442,48.8360665409831,-11.2684150776268,0.871151355955927,-29.2401349432226,0.745035879854085,-42.1306090451673,1.88100284063121,3.20275647063414,86.704661789907,-3.83019241587533,-6.19172213567246,10.1446186911378,-3.3293978248752,-3.14937041898652,-3.97797438546595,0.364027898697458,4.25812606720271,-1.91891617832441,-4.10716094002262,-2.57206857595758,-0.225141480840768,-12.1251657666659,45.3663547742904,30.3275972848696,1.31762530690979,-4.96644302636961,-15.0379931438187,-3.51052315778894,-0.279447333957366,2.67366882661858,5.41483379279819,-9.95865930366326,2.41110358213552,-24.4276732027845,-9.66660310651137,5.66538805631991,-4.88316084152524,-1.43162420825938,-1.2540964764754,-1.08084291430181,-42.4631339155094,"active",29.5423151758177,17.567134154169,13.7881940034604,16.2386112679439,-0.908054870688001,7.05794588942755,14.1208235168761,-22.4003218958945,-26.9181882998719,-1.39394226065457,2.86452391982576,"3"
"2",5.61193281214438,-51.6182660117882,290.674027563638,-0.897266274612329,52.6684736032176,4.87846486336475,-4.22209323732544,-12.7605061622064,1.72426318257483,-3.59982606049799,58.3628942281989,-0.2149708488818,-0.59949891811779,-14.8591050148568,0.378089036678816,-0.359446522724115,31.7580909181472,-36.3871594051043,-32.6435392625713,-19.4145552926987,2.51748748521958,5.9765947080681,-26.9307216106105,0.129456462274387,31.7494354503222,169.405263230941,4.08102469341573,-7.38425021668333,16.0324112084086,-61.336797684369,-2.83110507477182,3.29878377287716,0.674994931250547,-6.53852891404839,-6.03663710867448,-19.5009611047629,-19.6936119740664,-0.0783857067962985,110.235318282126,-137.980034883417,33.5997716845006,1.10488262952893,75.6023718847759,-34.8863272447528,-14.2915411675846,2.5405810027414,-0.970188208663072,0.590879262328799,11.1863567211984,16.7347456923768,52.5674382942048,-0.609476584080585,-5.35132369173713,-0.280125374382058,8.61678609890642,209.854784754526,-14.2442933787549,3.68426421924873,"active",25.933763193994,-17.8405948326659,22.0838307826269,-35.6241878404856,3.72329195079262,9.67539705510277,6.55340740089022,7.23512170197363,68.8771856829657,-0.167996285445715,-0.998158711509364,"1"
"3",5.1857239669848,-18.5397257437432,33.4339330238934,-0.660480183960873,59.4011370340229,-3.99105793325741,70.5953079144111,0.199684358575303,-13.1289811362317,53.7430909132666,-16.4312012473005,0.456920251653411,0.476821695363772,25.3468588466861,-0.274201273846372,0.0803135094254546,4.06015048084493,104.062492873973,-1.45957598711127,-8.74464664544165,-44.0887485973458,-4.5080329867168,69.6976894289346,-1.32248919188674,14.1249879023265,52.6401421428821,2.11635736004981,-9.28744741325547,-4.07977125292414,18.0543542959629,-2.3474695319401,-10.6326520825132,2.87036274895853,-0.296744778061942,1.37691813461307,1.9622912430287,-0.42750688867775,0.421248737964534,135.104657950486,-36.4149128855776,-2.00947946229742,2.57853375268765,-31.9533074734035,-4.53876804928424,-1.87018893999425,3.11374188163918,-2.59587483728183,3.33268524954467,-20.2588568481037,-22.4411690921605,14.8999849267944,-6.47176390904467,6.8491490576756,-0.272410177790968,0.167657378533197,230.568971467272,12.5438988229476,-110.990897902724,"active",-39.6682410976047,-41.8141579716237,3.42031209822303,-21.1124232941177,-2.07595445898863,0.49900952657845,-19.3270774730773,29.0886957475684,-87.2357580865318,1.49312490152507,-17.5146887067827,"2"
"4",10.6784509824038,-6.18253311690289,-37.7631964439282,0.44580175341612,-48.6387864846938,-21.5275485919955,-9.88665935628314,-5.30513895953517,-5.62128094359007,-28.0114400172735,13.3898341332056,-0.259029424782893,8.98567155833295,11.9135926510582,-0.202434752539643,-1.34245026648082,0.637656378346453,-124.695286352044,-0.958435351173713,8.77303607477319,-18.450769204755,2.74345104118025,20.4744836861018,3.30683914112879,-5.25480141537923,-118.580687834686,-1.5877959667552,-1.50580285860308,3.02607182894156,9.34616637282982,5.74220318510449,0.799401310899394,-2.44961862102617,3.93704572311219,-2.94679670522711,-7.80709421145689,27.0786389640136,0.325009793648454,84.1219840779063,103.242893955698,-24.2956733910789,-1.47373574882473,-75.3842593956362,24.9542686419373,-5.38711389609559,1.93874992145686,-0.504213293076743,2.32283698198871,-4.25578622827811,2.13128632639597,-16.5313994601465,-3.37304364002166,5.80456097074304,5.53839203505578,-6.08942171549138,-55.2168543121359,10.4544159730688,-1.48036674353333,"active",15.498311386553,-30.5103825803551,1.08550032191854,3.85416286094937,1.31684495844587,-10.3114735516539,33.816849629058,24.2658837256241,6.74236303703321,-0.0342155450013758,-5.10889776964388,"1"
"5",-14.7060947349603,6.07588729385776,-64.2296029465968,-0.806478396306152,-37.0007829539679,-0.938725344626529,-2.63131304464251,-1.31074833838735,15.0555539155874,5.71491225862162,19.0857665105741,-0.265205596893389,20.1827917308279,13.4131108200483,0.200456247958979,-0.10709580832003,13.6883422739323,-67.7739126928934,0.108079536142005,-8.3983249993408,-28.3395604086703,-5.25944063787913,32.0650157193446,9.83594332332225,-7.20372793404711,64.6009104727273,3.01007867579592,4.0143103907622,-8.28416559186643,32.6360590951531,10.8176100175152,-21.9948796674086,3.5016958836316,4.19202566370107,-3.73366140498403,2.91071153182524,-5.52193455062025,0.39592462058892,-102.585204219887,-6.07860033464551,38.2248827708311,2.8690293000774,2.95031030139511,1.9691577668309,24.5654925383029,-2.36426968293746,0.120133603712044,3.74867724317999,-2.96144802203256,14.5761402905348,17.8271940519131,1.26754234824006,1.70860265244348,-1.79662282670659,-2.00405018324459,51.5399072345844,-18.6086187323986,25.1376249458113,"active",-15.1713661732481,44.1138768062399,0.985778418055985,19.0708777733065,-0.318966354377851,8.04724266445202,7.08300674361346,-12.1607580356447,77.0563319596848,-0.0443634615950793,3.05509200950068,"2"
"6",10.4020660679846,-5.63080905554591,62.6138957762151,0.675573945758174,-2.65661895123552,82.7992415895157,69.9783091384142,-2.43957653858468,10.4266889316026,-5.78678031164601,18.127766865141,-0.0828002246553508,0.243002283770954,7.56491354769668,-0.130502192304924,-0.197200079179233,-5.42631354422362,-100.266202232965,9.41335968815788,-6.16701123726503,5.59027131610478,-0.729805683108548,29.807640761886,10.1306055776458,1.9872529761205,-11.4015010704322,2.2534093639754,2.15157061602391,-11.6460015777791,-16.1308248919679,-2.22897322986593,-13.1938767675029,2.44915253804629,-2.11174333507611,8.32212140990637,0.892410854402038,-31.52496904554,0.0095627783347262,153.413598507914,11.6126202517679,15.3845982368898,3.49769529210233,-43.3696393128418,17.7383022205464,-12.7801422519477,3.53570597885779,2.10892457834867,7.2960373936588,-2.11226591646067,15.8841141123816,-16.3005267588206,6.17952432570022,-3.37347426568431,1.93696891154902,-7.61946778639358,-31.7821968191789,-2.06581794261915,-26.9981752521809,"active",-7.61139531146698,23.5846690917642,2.44117494571462,19.8941923457142,1.32469781725438,-7.75687785543468,-19.8576742378812,46.883512089692,113.179521167583,-1.22609934662008,-10.0719278099664,"1"
"7",1.99682562389906,38.9319750427389,114.206481340116,0.736181896090739,2.14368880861622,-22.9331372195804,-11.916211624103,-7.97948211983668,2.64552882336378,1.87608563176447,22.6522721374599,-0.309250229388301,14.2223589625289,25.6188988712471,0.859696223929644,1.55970155051901,-8.6876218278285,17.9067741817029,-20.6751688047183,-2.1877890315454,-13.1298312402982,3.04357562524117,-33.321891389208,1.66784674227936,24.3875866836477,-86.1893380079102,-2.05111166305093,1.57318063625894,-6.83864170807424,32.3630959635198,4.68227960097498,-21.0107853682681,3.51108734100645,5.26361497075348,5.49609197225517,-13.2714183662677,-5.5031295234155,0.678825138928398,-138.569017197289,74.0655716228842,20.2223006022339,-1.71028597208017,-21.8858939667088,31.4509752731066,3.70563882294416,-3.19358458020674,-4.95064496214339,-0.407564570227321,-4.87420376658497,5.7812817086377,15.6132395545342,1.4136267172776,1.70470528733507,11.3229090952556,7.75409442997624,-112.039268758798,-7.87999841471874,35.9960556968106,"active",17.609730140691,-7.9167724136493,-25.782589562643,-20.5940126228123,2.02533979242449,8.25823473596309,19.5013673894576,24.5349024533892,84.8408226877385,0.361071544185797,12.3761451475204,"3"
"8",-12.4618418370822,-64.6009117358587,-84.4782953591827,0.664688071111979,-36.9875967132418,68.9033603808218,49.8125342865622,-16.9547588888286,-10.925236736872,0.272261919313286,-10.8242760548071,-0.130319587875052,-18.0198782645212,41.2652807873664,-1.22268835687188,0.513652851381676,7.51501615258067,0.955034685703467,38.6737114982883,16.4937171890903,-0.588957554991392,3.23939778577702,133.765008054359,2.15746727691773,-12.362399292816,5.16678381458013,3.13758430136362,0.110814315819654,9.68921491938052,6.67270569090875,2.38426251016834,-7.74765978105685,-2.85073433255624,-3.83498005858388,-1.59657450587315,-6.83204478289651,-8.70203628333272,0.0417387197946159,122.742587395829,-28.5195842502227,-8.47717723627552,2.6321641103606,33.3562609632957,2.67736074915075,-5.34111850979672,2.82883462963369,-0.445639211219869,-1.41336845542524,0.192768971225647,3.75031416484837,-19.753105487811,-4.47565014275292,17.0232816284,-1.27227777834243,-7.58257753395163,-57.7235997016217,-12.2128796548188,-30.7743700362864,"active",-24.087360065737,36.1073770529795,2.03924371098658,28.4094210112291,-0.158078921234801,-19.7060967074835,-5.47226865480985,-23.4879185104079,-166.426876657129,0.517973102426088,-4.38137230373975,"1"
"9",9.41780184951743,9.11627688903432,13.0582389015249,1.58327278315593,19.6653730739867,-73.646772732177,5.43430386520378,3.37119645330937,-19.3646314030484,21.2425764315547,17.185298122509,-0.0301107506415502,7.18102985627321,25.7916194257471,-0.347208456683625,0.194395072205637,13.9377601961723,-18.6382918044377,15.4737731448535,-9.14172708187914,-30.5319739516002,-2.20512352891957,19.3574833553637,-5.40693239568691,-31.6721385787437,10.0385375601696,-3.65361643918964,2.96021326567637,-1.10136717982886,16.3506419236921,-3.47224505360178,19.9280586857802,4.79772523492721,-14.8167116733224,-14.409427226926,0.695639878451959,-10.7584221488075,-0.226987596049015,77.2288838414462,-120.068326855152,35.7831193814072,-6.26172979919822,42.4435526112025,-4.99844764138696,10.3337296108232,1.7798854142948,0.182816811777496,-1.32797763071211,-6.79143396715351,28.4278283170747,41.811231421658,8.98395215461837,-10.2905581167311,18.0766310535191,3.93835928087931,127.538252801778,0.640258672058553,0.990603789381045,"active",36.3243700903018,-19.2243028977186,28.697067634553,-4.27012861045745,-0.551522614494129,6.27505275495965,20.7057388374275,-20.456186181559,-68.4042656372253,-0.837476937117477,1.18320073459479,"2"
"10",7.17922212439242,27.3632342078104,19.091810517291,0.830012438267219,-35.2468848477343,-52.0110102235565,-34.6415684922668,4.97079837051401,-12.0208973112935,26.3739551748642,-12.5797116949754,-0.425291945549085,8.31351325709293,-42.0743422934165,0.41218349554603,0.440045733653943,-1.72178757463741,55.3719319561767,-8.89672465705143,-20.1401597179248,14.3512826336164,-7.49800563428197,-29.1433507943844,-0.647737043014544,33.505411288726,-76.8220882382409,-0.337562642456456,-0.539445260761687,-10.2636426356709,-17.1238767113093,4.14262780505631,7.57927785711776,3.7320571998836,-10.8106935578714,6.05591069301411,-3.97610816040525,3.79673689938258,0.0860113220738706,-58.1668318269808,-107.698956121842,-10.480295968914,-4.01907409741035,59.5877144142043,30.4745020579293,-7.68136436821485,-1.34056444188852,3.93230950921741,-0.710405144623974,11.0129604340858,10.3823045709982,27.4249944026769,4.82944389745454,4.88169015599615,-9.31702992974403,-2.92865204969477,125.198915356024,4.84404283256288,-10.0608955429756,"inactive",-15.3355352578409,-1.52181212125348,15.6962649710837,3.51374282956234,-0.637186884840193,6.82523394741275,22.1024033370413,-23.471436016855,53.8270546988785,-0.34916071659468,1.54052836484489,"3"
