"","x1","x2","x3","x5","x6","x7","x9","x10","x11","x12","x13","x15","x18","x19","x20","x21","x22","x23","x25","x26","x27","x28","x32","x33","x34","x35","x36","x37","x39","x40","x41","x42","x43","x44","x45","x46","x48","x52","x53","x54","x59","x60","x62","x63","x64","x65","x66","x67","x70","x71","x72","x74","y"
"2",5.61193281214438,-51.6182660117882,290.674027563638,52.6684736032176,4.87846486336475,-4.22209323732544,1.72426318257483,-3.59982606049799,58.3628942281989,-0.2149708488818,-0.59949891811779,-14.8591050148568,-0.359446522724115,31.7580909181472,-36.3871594051043,-32.6435392625713,-19.4145552926987,2.51748748521958,-26.9307216106105,0.129456462274387,31.7494354503222,169.405263230941,-61.336797684369,-2.83110507477182,3.29878377287716,0.674994931250547,-6.53852891404839,-6.03663710867448,-19.6936119740664,-0.0783857067962985,110.235318282126,-137.980034883417,33.5997716845006,1.10488262952893,75.6023718847759,-34.8863272447528,2.5405810027414,11.1863567211984,16.7347456923768,52.5674382942048,209.854784754526,-14.2442933787549,3.68426421924873,"active",25.933763193994,-17.8405948326659,22.0838307826269,-35.6241878404856,6.55340740089022,7.23512170197363,68.8771856829657,-0.998158711509364,"1"
"3",5.1857239669848,-18.5397257437432,33.4339330238934,59.4011370340229,-3.99105793325741,70.5953079144111,-13.1289811362317,53.7430909132666,-16.4312012473005,0.456920251653411,0.476821695363772,25.3468588466861,0.0803135094254546,4.06015048084493,104.062492873973,-1.45957598711127,-8.74464664544165,-44.0887485973458,69.6976894289346,-1.32248919188674,14.1249879023265,52.6401421428821,18.0543542959629,-2.3474695319401,-10.6326520825132,2.87036274895853,-0.296744778061942,1.37691813461307,-0.42750688867775,0.421248737964534,135.104657950486,-36.4149128855776,-2.00947946229742,2.57853375268765,-31.9533074734035,-4.53876804928424,3.11374188163918,-20.2588568481037,-22.4411690921605,14.8999849267944,230.568971467272,12.5438988229476,-110.990897902724,"active",-39.6682410976047,-41.8141579716237,3.42031209822303,-21.1124232941177,-19.3270774730773,29.0886957475684,-87.2357580865318,-17.5146887067827,"2"
"4",10.6784509824038,-6.18253311690289,-37.7631964439282,-48.6387864846938,-21.5275485919955,-9.88665935628314,-5.62128094359007,-28.0114400172735,13.3898341332056,-0.259029424782893,8.98567155833295,11.9135926510582,-1.34245026648082,0.637656378346453,-124.695286352044,-0.958435351173713,8.77303607477319,-18.450769204755,20.4744836861018,3.30683914112879,-5.25480141537923,-118.580687834686,9.34616637282982,5.74220318510449,0.799401310899394,-2.44961862102617,3.93704572311219,-2.94679670522711,27.0786389640136,0.325009793648454,84.1219840779063,103.242893955698,-24.2956733910789,-1.47373574882473,-75.3842593956362,24.9542686419373,1.93874992145686,-4.25578622827811,2.13128632639597,-16.5313994601465,-55.2168543121359,10.4544159730688,-1.48036674353333,"active",15.498311386553,-30.5103825803551,1.08550032191854,3.85416286094937,33.816849629058,24.2658837256241,6.74236303703321,-5.10889776964388,"1"
"5",-14.7060947349603,6.07588729385776,-64.2296029465968,-37.0007829539679,-0.938725344626529,-2.63131304464251,15.0555539155874,5.71491225862162,19.0857665105741,-0.265205596893389,20.1827917308279,13.4131108200483,-0.10709580832003,13.6883422739323,-67.7739126928934,0.108079536142005,-8.3983249993408,-28.3395604086703,32.0650157193446,9.83594332332225,-7.20372793404711,64.6009104727273,32.6360590951531,10.8176100175152,-21.9948796674086,3.5016958836316,4.19202566370107,-3.73366140498403,-5.52193455062025,0.39592462058892,-102.585204219887,-6.07860033464551,38.2248827708311,2.8690293000774,2.95031030139511,1.9691577668309,-2.36426968293746,-2.96144802203256,14.5761402905348,17.8271940519131,51.5399072345844,-18.6086187323986,25.1376249458113,"active",-15.1713661732481,44.1138768062399,0.985778418055985,19.0708777733065,7.08300674361346,-12.1607580356447,77.0563319596848,3.05509200950068,"2"
"6",10.4020660679846,-5.63080905554591,62.6138957762151,-2.65661895123552,82.7992415895157,69.9783091384142,10.4266889316026,-5.78678031164601,18.127766865141,-0.0828002246553508,0.243002283770954,7.56491354769668,-0.197200079179233,-5.42631354422362,-100.266202232965,9.41335968815788,-6.16701123726503,5.59027131610478,29.807640761886,10.1306055776458,1.9872529761205,-11.4015010704322,-16.1308248919679,-2.22897322986593,-13.1938767675029,2.44915253804629,-2.11174333507611,8.32212140990637,-31.52496904554,0.0095627783347262,153.413598507914,11.6126202517679,15.3845982368898,3.49769529210233,-43.3696393128418,17.7383022205464,3.53570597885779,-2.11226591646067,15.8841141123816,-16.3005267588206,-31.7821968191789,-2.06581794261915,-26.9981752521809,"active",-7.61139531146698,23.5846690917642,2.44117494571462,19.8941923457142,-19.8576742378812,46.883512089692,113.179521167583,-10.0719278099664,"1"
"7",1.99682562389906,38.9319750427389,114.206481340116,2.14368880861622,-22.9331372195804,-11.916211624103,2.64552882336378,1.87608563176447,22.6522721374599,-0.309250229388301,14.2223589625289,25.6188988712471,1.55970155051901,-8.6876218278285,17.9067741817029,-20.6751688047183,-2.1877890315454,-13.1298312402982,-33.321891389208,1.66784674227936,24.3875866836477,-86.1893380079102,32.3630959635198,4.68227960097498,-21.0107853682681,3.51108734100645,5.26361497075348,5.49609197225517,-5.5031295234155,0.678825138928398,-138.569017197289,74.0655716228842,20.2223006022339,-1.71028597208017,-21.8858939667088,31.4509752731066,-3.19358458020674,-4.87420376658497,5.7812817086377,15.6132395545342,-112.039268758798,-7.87999841471874,35.9960556968106,"active",17.609730140691,-7.9167724136493,-25.782589562643,-20.5940126228123,19.5013673894576,24.5349024533892,84.8408226877385,12.3761451475204,"3"
"8",-12.4618418370822,-64.6009117358587,-84.4782953591827,-36.9875967132418,68.9033603808218,49.8125342865622,-10.925236736872,0.272261919313286,-10.8242760548071,-0.130319587875052,-18.0198782645212,41.2652807873664,0.513652851381676,7.51501615258067,0.955034685703467,38.6737114982883,16.4937171890903,-0.588957554991392,133.765008054359,2.15746727691773,-12.362399292816,5.16678381458013,6.67270569090875,2.38426251016834,-7.74765978105685,-2.85073433255624,-3.83498005858388,-1.59657450587315,-8.70203628333272,0.0417387197946159,122.742587395829,-28.5195842502227,-8.47717723627552,2.6321641103606,33.3562609632957,2.67736074915075,2.82883462963369,0.192768971225647,3.75031416484837,-19.753105487811,-57.7235997016217,-12.2128796548188,-30.7743700362864,"active",-24.087360065737,36.1073770529795,2.03924371098658,28.4094210112291,-5.47226865480985,-23.4879185104079,-166.426876657129,-4.38137230373975,"1"
"9",9.41780184951743,9.11627688903432,13.0582389015249,19.6653730739867,-73.646772732177,5.43430386520378,-19.3646314030484,21.2425764315547,17.185298122509,-0.0301107506415502,7.18102985627321,25.7916194257471,0.194395072205637,13.9377601961723,-18.6382918044377,15.4737731448535,-9.14172708187914,-30.5319739516002,19.3574833553637,-5.40693239568691,-31.6721385787437,10.0385375601696,16.3506419236921,-3.47224505360178,19.9280586857802,4.79772523492721,-14.8167116733224,-14.409427226926,-10.7584221488075,-0.226987596049015,77.2288838414462,-120.068326855152,35.7831193814072,-6.26172979919822,42.4435526112025,-4.99844764138696,1.7798854142948,-6.79143396715351,28.4278283170747,41.811231421658,127.538252801778,0.640258672058553,0.990603789381045,"active",36.3243700903018,-19.2243028977186,28.697067634553,-4.27012861045745,20.7057388374275,-20.456186181559,-68.4042656372253,1.18320073459479,"2"
"10",7.17922212439242,27.3632342078104,19.091810517291,-35.2468848477343,-52.0110102235565,-34.6415684922668,-12.0208973112935,26.3739551748642,-12.5797116949754,-0.425291945549085,8.31351325709293,-42.0743422934165,0.440045733653943,-1.72178757463741,55.3719319561767,-8.89672465705143,-20.1401597179248,14.3512826336164,-29.1433507943844,-0.647737043014544,33.505411288726,-76.8220882382409,-17.1238767113093,4.14262780505631,7.57927785711776,3.7320571998836,-10.8106935578714,6.05591069301411,3.79673689938258,0.0860113220738706,-58.1668318269808,-107.698956121842,-10.480295968914,-4.01907409741035,59.5877144142043,30.4745020579293,-1.34056444188852,11.0129604340858,10.3823045709982,27.4249944026769,125.198915356024,4.84404283256288,-10.0608955429756,"inactive",-15.3355352578409,-1.52181212125348,15.6962649710837,3.51374282956234,22.1024033370413,-23.471436016855,53.8270546988785,1.54052836484489,"3"
"11",2.38575517373961,2.14362334110306,-39.0767119108663,24.5459296227165,22.1963650677477,1.97994891672473,-0.774192116269758,-6.74778998332387,-9.33385459845998,-0.72097267647004,15.2544183306713,2.91757611640177,1.21706491975334,3.20450240372399,-139.131003437059,13.7509230132472,-11.3667988202401,-2.22686528846331,131.848574510434,-11.3405606313197,-39.0812168311012,13.4007258301305,-14.9896361958968,-2.51203224548235,-16.3082361528293,-4.46869296452373,4.10072806620822,5.98488677937878,-9.23947248767743,-0.905923196483395,-24.7652133134794,168.843694773029,6.89347136043,6.60725220411583,20.1992129992529,-6.60999587425312,-0.570761090488602,-5.07137424171737,-14.7277671749899,22.1029009851195,77.751960796021,-13.1966666006931,-0.263214007395765,"inactive",-14.9991584193478,-39.2952745396574,-3.66894618277822,24.014096868485,6.19073542404366,37.9534783717888,-15.1895621532446,-35.3450041615299,"3"
